company1,company2,company3,company4,company5,company6,namemine,town,province,latitude,longitude,open1,close1,open2,close2,open3,close3,information,source1,source2,source3,link1,link2,link3,Commodity
National Asbestos Mines Ltd,"Lake Asbestos of Quebec, Ltd., (National Mines Div.)",,,,,,Thetford Mines ,Quebec,46.138215,-71.252179,1960,1986,,,,,,1,0,0,,,,Talc
Utility Coals Ltd.,Manitoba and Saskatchewan Coal Co. (Ltd.),Utility Coals Ltd.,Saskatchewan Power Corporation,,,Unity,Estevan ,Saskatchewan,49.1395576,-102.9918586,1960,open,,,,,,1,0,0,,,,Coal
Hudson Bay Mining and Smelting Co. Ltd.,,,,,,Chisel Lake,Snow Lake,Manitoba,54.834722222222226,-100.1166667,1960,1994,2000,2001,2009,2012,,1,0,0,,,,Zinc
Hudson Bay Mining and Smelting Co. Ltd.,,,,,,Chisel Lake,Snow Lake,Manitoba,54.834722222222226,-100.1166667,1960,1994,2000,2001,2009,2012,,1,0,0,,,,Copper
Kam-Kotia Porcupine Mines Ltd.,,,,,,,Timmins ,Ontario,48.59145,-81.60529,1961,1972,,,,,,1,0,0,,,,Gold
Kam-Kotia Porcupine Mines Ltd.,,,,,,,Timmins ,Ontario,48.59145,-81.60529,1961,1972,,,,,,1,0,0,,,,Copper
Kam-Kotia Porcupine Mines Ltd.,,,,,,,Timmins ,Ontario,48.59145,-81.60529,1961,1972,,,,,,1,0,0,,,,Gold Silver
Kam-Kotia Porcupine Mines Ltd.,,,,,,,Timmins ,Ontario,48.59145,-81.60529,1961,1972,,,,,,1,0,0,,,,Silver
Kam-Kotia Porcupine Mines Ltd.,,,,,,,Timmins ,Ontario,48.59145,-81.60529,1961,1972,,,,,,1,0,0,,,,Zinc
Pacific Silica Ltd. ,,,,,,,Oliver ,British Columbia,49.19673443,-119.5552884,1961,1969,,,,,,1,0,0,,,,Silica
Atlantic Coast Copper Corp. Ltd. ,,,,,,,Little Bay ,Newfoundland-and-Labrador,49.5960993,-55.94530574,1961,1969,,,,,,1,0,0,,,,Gold
Atlantic Coast Copper Corp. Ltd. ,,,,,,,Little Bay ,Newfoundland-and-Labrador,49.5960993,-55.94530574,1961,1969,,,,,,1,0,0,,,,Iron
Atlantic Coast Copper Corp. Ltd. ,,,,,,,Little Bay ,Newfoundland-and-Labrador,49.5960993,-55.94530574,1961,1969,,,,,,1,0,0,,,,Copper
Great West Coal Co. Ltd.,Western Dominion Coal Mines Ltd. ,,,,,,,Alberta,53.54493837,-113.3834964,1962,1968,,,,,,1,0,0,,,,Coal
Alberta Southern Coal Co. Ltd. ,Alberta Coal Ltd. ,Manalta Coal Ltd. ,TransAlberta Utilities Corporation,,,Whitewood ,Wabamun ,Alberta,53.58966554,-114.5237074,1962,2010,,,,,,1,0,0,,,,Coal
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Lead
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Copper
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Silver
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Cadmium
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Tin
Texas Gulf Sulphur Co. ,Canada Development Corporation,Glencore Inc. ,Falconbridge Ltd. ,Kidd Creek Mines Ltd.,Escall Mining Ltd.,Kidd Creek,Timmins ,Ontario,48.68701,-81.36811,1963,open,,,,,,1,0,0,,,,Zinc
Bethlehem Copper Corp. Ltd.,Bethlehem Mines Corp. Ltd.,,,,,,Highland Valley/Ashcroft ,British Columbia,50.498055,-120.98777,1963,1982,,,,,,1,0,0,,,,Silver
Bethlehem Copper Corp. Ltd.,Bethlehem Mines Corp. Ltd.,,,,,,Highland Valley/Ashcroft ,British Columbia,50.498055,-120.98777,1963,1982,,,,,,1,0,0,,,,Gold
Bethlehem Copper Corp. Ltd.,Bethlehem Mines Corp. Ltd.,,,,,,Highland Valley/Ashcroft ,British Columbia,50.498055,-120.98777,1963,1982,,,,,,1,0,0,,,,Molybdenum
Bethlehem Copper Corp. Ltd.,Bethlehem Mines Corp. Ltd.,,,,,,Highland Valley/Ashcroft ,British Columbia,50.498055,-120.98777,1963,1982,,,,,,1,0,0,,,,Copper
Iron Ore Co. of Canada,,,,,,,Labrador City ,Newfoundland-and-Labrador,52.94122939,-66.91593509,1963,1988,,,,,,1,0,0,,,,Iron
"Camlaren Mines, Ltd.",,,,,,,Gordon Lake ,Northwest Territories,62.987500000000004,-113.2041667,1963,1963,1980,1981,,,"""In the summer of 1938 an average of 50 employees worked at Camlaren. Women and children of employees were also living on the property, being housed in small tent shacks and log cabins in the area. Ken Muir was mine manager, Hugh Fraser was geologist, A. Van Raalte was engineer, and Fred Prout was master mechanic. Camlaren Mine was a well-built camp, consisting of two bunkhouses and a cookery. Ken Muir, mine manager, had his own house"" (source1 (Silke), p.72)
""A 70 man camp was erected on Muir Island in 1980 consisting of 25 Atco portable trailers, arranged into two forty-man bunkhouses, one cookery complex, a recreation hall and commissary, and a 70 man dry. In 1979, the operation was considered to have a 16-month life span, and even though the project was extended a few more months, the short life of the Camlaren operation required that the site be totally portable.""(source1 (Silke), p.74)",1,0,0,,,,Gold
Cliffs of Canada Ltd. ,Dofasco Inc.,Jones & Laughlin Steel Corp.,"Dominion Foundries and Steel, Ltd., (Dofasco)",,,Adams,Kirkland Lake,Ontario,48.06926,-79.93457,1964,1990,,,,,,1,0,0,,,,Iron
Willecho Mines Ltd.,,,,,,,Manitouwadge ,Ontario,49.18005,-85.888,1964,1976,,,,,,1,0,0,,,,Copper
Teck Corporation Ltd.,Silverfields Mining Corp. Ltd.,"Canadaka Mines Ltd., Cobalt Silver",Teck Corporation (Silverfields Division),,,Silverfields Division,Cobalt ,Ontario,47.39509152,-79.68578198,1965,1983,,,,,,1,0,0,,,,Silver
The Winnipeg Supply and Fuel Co. Ltd.,Steel Brother Canada Ltd. ,Marine Transport Limited,Selkirk Silica Co. Ltd,,,,Black Island ,Manitoba,51.20694155,-96.44856599,1965,1993,,,,,,1,0,0,,,,Silica
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Rhenium
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Copper
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Silver
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Molybdenum
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Bismuth
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Tungsten
Brynnor Mines Ltd. ,,,,,,,Boss Mountain ,British Columbia,52.096666,-120.9075,1965,1983,,,,,,1,0,0,,,,Zinc
Canadian Jamieson Mines Ltd.,,,,,,,Timmins ,Ontario,48.53393,-81.56071,1966,1971,,,,,,1,0,0,,,,Copper
Red Mountain Mines Ltd.,,,,,,,Rossland ,British Columbia,49.089721,-117.82777,1966,1971,,,,,,1,0,0,,,,Molybdenum
Red Mountain Mines Ltd.,,,,,,,Rossland ,British Columbia,49.089721,-117.82777,1966,1971,,,,,,1,0,0,,,,Gold
Red Mountain Mines Ltd.,,,,,,,Rossland ,British Columbia,49.089721,-117.82777,1966,1971,,,,,,1,0,0,,,,Tungsten
Red Mountain Mines Ltd.,,,,,,,Rossland ,British Columbia,49.089721,-117.82777,1966,1971,,,,,,1,0,0,,,,Copper
Kalium Chemicals Ltd.,PPG Industries Canada Ltd.,,,,,Kalium Chemicals Division,Belle Plaine ,Saskatchewan,50.39373442,-105.1557625,1966,open,,,,,,1,0,0,,,,Potash
Granisle Copper Ltd. ,Zapata Granby Corporation,,,,,,Granisle ,British Columbia,54.944444,-126.15722,1966,1982,,,,,,1,0,0,,,,Silver
Granisle Copper Ltd. ,Zapata Granby Corporation,,,,,,Granisle ,British Columbia,54.944444,-126.15722,1966,1982,,,,,,1,0,0,,,,Gold
Granisle Copper Ltd. ,Zapata Granby Corporation,,,,,,Granisle ,British Columbia,54.944444,-126.15722,1966,1982,,,,,,1,0,0,,,,Molybdenum
Granisle Copper Ltd. ,Zapata Granby Corporation,,,,,,Granisle ,British Columbia,54.944444,-126.15722,1966,1982,,,,,,1,0,0,,,,Copper
Thomas Brogan & Son,,,,,,,,Nova Scotia,46.31704363,-60.30067648,1967,1993,,,,,,1,0,0,,,,Coal
Evans Coal Mines Ltd. ,Pioneer Coal Co. Inc. and Thorburn,,,,,Evans or St. Rose,St. Rose  (Inverness),Nova Scotia,46.33443215,-61.20440514,1967,1992,,,,,,1,0,0,,,,Coal
Tribag Mining Co. Ltd.,,,,,,,Batchawana Bay,Ontario,47.08586,-84.50815,1967,1974,,,,,,1,0,0,,,,Copper
Anglo American Molybdenite Mining Corp. Ltd. ,,,,,,,Cadillac ,Quebec,48.21218624,-78.47988967,1967,1968,,,,,,1,0,0,,,,Molybdenum
Munro Copper Mines Ltd.,,,,,,,,Ontario,48.59931,-80.21119,1967,1970,,,,,,1,0,0,,,,Nickel
Saskatchewan Minerals (Sodium Sulphate Division) ,Kam-Kotia Mines Ltd. ,Dickenson Mines Ltd.,,,,,Fox Valley,Saskatchewan,50.35664,-109.3219499,1967,2001,,,,,,1,0,0,,,,Sodium Sulphate
B.A.C.M. Ltd.,,,,,,,Amaranth ,Manitoba,50.56111111111111,-98.72083333,1967,1970,,,,,,1,0,0,,,,Gypsum
International Minerals and Chemical Corp. (Canada) Ltd. ,International Minerals & Chemical Corporation (Canada) Global Umited,,,,,K2,Esterhazy ,Saskatchewan,50.68298991,-101.8498299,1967,open,,,,,,1,0,0,,,,Potash
Allan Potash Mines,APM Operators Ltd.,,,,,Allan Potashs,Allan,Saskatchewan,51.936923,-106.0871614,1968,open,,,,,,1,0,0,,,,Potash
Cardinal River Coals Ltd.,Teck Resources Limited,,,,,Cardinal River (Cheviot),Luscar and Hinton,Alberta,53.10082201,-117.4407696,1968,open,,,,,,1,0,0,,,,Coal
Terra Mining and Exploitation Ltd.,,,,,,Bullmoose,Port Radium ,Northwest Territories,65.60416666666666,-118.1166667,1968,1985,,,,,,1,0,0,,,,Silver
Terra Mining and Exploitation Ltd.,,,,,,Bullmoose,Port Radium ,Northwest Territories,65.60416666666666,-118.1166667,1968,1985,,,,,,1,0,0,,,,Lead
Terra Mining and Exploitation Ltd.,,,,,,Bullmoose,Port Radium ,Northwest Territories,65.60416666666666,-118.1166667,1968,1985,,,,,,1,0,0,,,,Zinc
Terra Mining and Exploitation Ltd.,,,,,,Bullmoose,Port Radium ,Northwest Territories,65.60416666666666,-118.1166667,1968,1985,,,,,,1,0,0,,,,Copper
Midland Mining Co. Ltd.,,,,,,,Minto ,New Brunswick,46.07595292,-66.0748075,1969,1969,,,,,Minor occurrence (limited to no exploration work),1,0,0,,,,Coal
Manalta Coal Ltd.,TransAlberta Utilities Corporation,TransAlta Utilities Corporation,Transalta Corporation,,,Highvale,Seba Beach ,Alberta,53.4692849,-114.5245868,1969,2021,,,,,,1,0,0,,,,Coal
United Asbestos Inc.,,,,,,,Matachewan,Ontario,47.88154,-81.00254,1970,1978,,,,,,1,0,0,,,,Asbestos
Greyhound Mines Ltd.,,,,,,,Greenwood,British Columbia,49.101666,-118.70277,1970,1971,,,,,,1,0,0,,,,Silver
Greyhound Mines Ltd.,,,,,,,Greenwood,British Columbia,49.101666,-118.70277,1970,1971,,,,,,1,0,0,,,,Gold
Greyhound Mines Ltd.,,,,,,,Greenwood,British Columbia,49.101666,-118.70277,1970,1971,,,,,,1,0,0,,,,Cobalt
Greyhound Mines Ltd.,,,,,,,Greenwood,British Columbia,49.101666,-118.70277,1970,1971,,,,,,1,0,0,,,,Copper
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Lead
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Gold
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Copper
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Silver
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Molybdenum
Brenda Mines Ltd.,,,,,,,Peachland,British Columbia,49.879443,-120.00638,1970,1990,,,,,,1,0,0,,,,Zinc
Sherritt Gordon Mines Ltd. ,,,,,,,Fox Lake,Manitoba,56.63333333333333,-101.6430556,1970,1985,,,,,,1,0,0,,,,Silver
Sherritt Gordon Mines Ltd. ,,,,,,,Fox Lake,Manitoba,56.63333333333333,-101.6430556,1970,1985,,,,,,1,0,0,,,,Gold
Sherritt Gordon Mines Ltd. ,,,,,,,Fox Lake,Manitoba,56.63333333333333,-101.6430556,1970,1985,,,,,,1,0,0,,,,Zinc
Sherritt Gordon Mines Ltd. ,,,,,,,Fox Lake,Manitoba,56.63333333333333,-101.6430556,1970,1985,,,,,,1,0,0,,,,Copper
Churchill Copper Corp. Ltd.,Consolidated Churchill Copper Corp. Ltd.,,,,,,Fort Nelson,British Columbia,58.510833,-125.40472,1970,1974,,,,,,1,0,0,,,,Copper
Placid Oil Co.,,,,,,,Bull River,British Columbia,49.503333,-115.38583,1971,1974,,,,,,1,0,0,,,,Lead
Placid Oil Co.,,,,,,,Bull River,British Columbia,49.503333,-115.38583,1971,1974,,,,,,1,0,0,,,,Gold
Placid Oil Co.,,,,,,,Bull River,British Columbia,49.503333,-115.38583,1971,1974,,,,,,1,0,0,,,,Copper
Placid Oil Co.,,,,,,,Bull River,British Columbia,49.503333,-115.38583,1971,1974,,,,,,1,0,0,,,,Silver
Placid Oil Co.,,,,,,,Bull River,British Columbia,49.503333,-115.38583,1971,1974,,,,,,1,0,0,,,,Zinc
Ming Minerals Inc.,Rambler Metals and Mining PLC,,,,,Ming,Baie Verte ,Newfoundland-and-Labrador,49.91535301,-56.08697945,1971,2019,,,,,,1,0,0,,,,Silver
Ming Minerals Inc.,Rambler Metals and Mining PLC,,,,,Ming,Baie Verte ,Newfoundland-and-Labrador,49.91535301,-56.08697945,1971,2019,,,,,,1,0,0,,,,Gold
Ming Minerals Inc.,Rambler Metals and Mining PLC,,,,,Ming,Baie Verte ,Newfoundland-and-Labrador,49.91535301,-56.08697945,1971,2019,,,,,,1,0,0,,,,Zinc
Ming Minerals Inc.,Rambler Metals and Mining PLC,,,,,Ming,Baie Verte ,Newfoundland-and-Labrador,49.91535301,-56.08697945,1971,2019,,,,,,1,0,0,,,,Copper
Prime Resources Group Inc. ,Homestake Mining Company,Barrick Gold Corporation,,,,Eskay Creek,Stewart,British Columbia,56.653888,-130.42888,1971,2008,,,,,,1,0,0,,,,Lead
Prime Resources Group Inc. ,Homestake Mining Company,Barrick Gold Corporation,,,,Eskay Creek,Stewart,British Columbia,56.653888,-130.42888,1971,2008,,,,,,1,0,0,,,,Copper
Prime Resources Group Inc. ,Homestake Mining Company,Barrick Gold Corporation,,,,Eskay Creek,Stewart,British Columbia,56.653888,-130.42888,1971,2008,,,,,,1,0,0,,,,Gold
Prime Resources Group Inc. ,Homestake Mining Company,Barrick Gold Corporation,,,,Eskay Creek,Stewart,British Columbia,56.653888,-130.42888,1971,2008,,,,,,1,0,0,,,,Silver
Prime Resources Group Inc. ,Homestake Mining Company,Barrick Gold Corporation,,,,Eskay Creek,Stewart,British Columbia,56.653888,-130.42888,1971,2008,,,,,,1,0,0,,,,Zinc
"Cape Breton Development Corp., ",,,,,,Lingan,New Waterford,Nova Scotia,46.25249299,-60.0978728,1972,1992,,,,,"1966: Formation of Cape Breton Development Corporation to revitalize mining in the Sydney coalfield, Nova Scotia. 1968: Cape Breton Development Corporation takes over operations of remaining mines in Sydney coalfield, Nova Scotia.",1,0,0,,,,Coal
Mattabi Mines Ltd.,,,,,,,Sturgeon Lake,Ontario,49.87404,-90.97111,1972,1988,,,,,,1,0,0,,,,Copper
Fording Coal Ltd. ,,,,,,Fording River,Elkford,British Columbia,50.194999,-114.84138,1972,open,,,,,,1,0,0,https://elkvalleycoal.com/history/,,,Coal
Lornex Mining Corporation Ltd.,,,,,,,Highland Valley,British Columbia,50.450277,-121.04305,1972,1986,,,,,,1,0,0,,,,Gold
Lornex Mining Corporation Ltd.,,,,,,,Highland Valley,British Columbia,50.450277,-121.04305,1972,1986,,,,,,1,0,0,,,,Copper
Lornex Mining Corporation Ltd.,,,,,,,Highland Valley,British Columbia,50.450277,-121.04305,1972,1986,,,,,,1,0,0,,,,Silver
Lornex Mining Corporation Ltd.,,,,,,,Highland Valley,British Columbia,50.450277,-121.04305,1972,1986,,,,,,1,0,0,,,,Molybdenum
Lornex Mining Corporation Ltd.,,,,,,,Highland Valley,British Columbia,50.450277,-121.04305,1972,1986,,,,,,1,0,0,,,,Zinc
Luscar Ltd.,,,,,,Boundary Dam,Estevan ,Saskatchewan,49.105929,-103.0202158,1973,2019,,,,,,1,0,0,,,,Coal
Sheridan Geophysics Ltd.,,,,,,Maybrun,Atikwa - Populus Lake,Ontario,49.42166,-93.65084,1973,1974,,,,,,1,0,0,,,,Copper
Falconbridge Copper Ltd. ,,,,,,Sturgeon Lake Property,Sturgeon Lake,Ontario,49.86967,-90.87355,1974,1980,,,,,,1,0,0,,,,Copper
Asbury Graphite Quebec Inc.,,,,,,,Notre-Dame-du-Laus ,Quebec,46.144042,-75.552239,1975,1975,1980,1988,,,,1,0,0,,,,Graphite
Pine Point Mines Ltd. ,,,,,,,Pine Point,Northwest Territories,60.833333333333336,-114.5,1975,1976,1983,1987,,,"100 man capacity // ""The Bullmoose Mine is located 84 kilometers east of Yellowknife, NWT. between Campbell and Buckham Lakes. Although it was open for a short time as an underground prospect in the 1940s, the main development period for this property was in the 1980s when a small mill went into production. The site was remediated and all buildings removed following 1987 closure. The site was viewed from the air in 2000."" (source 1 (Silke), p. 55-61)",1,0,0,,,,Lead
